Sheet,Metric,Month,MonthParsed,Value,Property,Year,Month_Name,Is_Negative
Sunrise on Bethany - CRES,EBITDA (NOI),2024-07,2024-07-01,121.34795000000001,Sunrise on Bethany,2024.0,July,False
Sunrise on Bethany - CRES,Repl. Reserve Fund,2024-07,2024-07-01,-15.499970000000001,Sunrise on Bethany,2024.0,July,True
Sunrise on Bethany - CRES,State Franchise Fee,2024-07,2024-07-01,0.0,Sunrise on Bethany,2024.0,July,False
Sunrise on Bethany - CRES,Partnership Professional Fees,2024-07,2024-07-01,-0.501,Sunrise on Bethany,2024.0,July,True
Sunrise on Bethany - CRES,Asset Management Fees,2024-07,2024-07-01,-3.69456,Sunrise on Bethany,2024.0,July,True
Sunrise on Bethany - CRES,Debt Service,2024-07,2024-07-01,-73.94547,Sunrise on Bethany,2024.0,July,True
Sunrise on Bethany - CRES,Other 2,2024-07,2024-07-01,0.0,Sunrise on Bethany,2024.0,July,False
Sunrise on Bethany - CRES,Total Below Line,2024-07,2024-07-01,-93.641,Sunrise on Bethany,2024.0,July,True
Sunrise on Bethany - CRES,Renovations,2024-07,2024-07-01,-16.18652,Sunrise on Bethany,2024.0,July,True
Sunrise on Bethany - CRES,Monthly Cash Flow,2024-07,2024-07-01,27.706950000000006,Sunrise on Bethany,2024.0,July,False
Sunrise on Bethany - CRES,Property Asking Rent,2024-08,2024-08-01,203.529,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Loss to lease,2024-08,2024-08-01,-3.3055,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Gross Scheduled Rent,2024-08,2024-08-01,200.2235,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Vacancy,2024-08,2024-08-01,-12.62668,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Non Revenue Units,2024-08,2024-08-01,-1.76,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Concessions,2024-08,2024-08-01,-3.525,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Delinquency,2024-08,2024-08-01,-1.68512,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Parking Garage Income,2024-08,2024-08-01,0.48871,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Utility Income,2024-08,2024-08-01,10.80594,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Other - Income,2024-08,2024-08-01,8.98238,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Effective Rental Income,2024-08,2024-08-01,200.90373,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Net Eff. Gross Income,2024-08,2024-08-01,200.90373,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,General & Admin.,2024-08,2024-08-01,-3.9868200000000003,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Management Fee,2024-08,2024-08-01,-5.5247,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Payroll,2024-08,2024-08-01,-17.12251,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Insurance,2024-08,2024-08-01,-4.66625,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Property Taxes,2024-08,2024-08-01,-4.99423,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Leasing & Marketing,2024-08,2024-08-01,-2.3327999999999998,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Professional fees,2024-08,2024-08-01,-0.66968,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Landscaping,2024-08,2024-08-01,-2.708,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Security & Life Safety,2024-08,2024-08-01,-1.0269000000000001,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Repairs & Maintenance,2024-08,2024-08-01,-1.5044300000000002,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Unit T/O Refurbishment,2024-08,2024-08-01,-1.10268,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Utilities,2024-08,2024-08-01,-15.111450000000001,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Trash Removal,2024-08,2024-08-01,-2.86936,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Miscellaneous,2024-08,2024-08-01,0.0,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Other,2024-08,2024-08-01,0.0,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Total Expense,2024-08,2024-08-01,-63.61981,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,EBITDA (NOI),2024-08,2024-08-01,137.28392,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Repl. Reserve Fund,2024-08,2024-08-01,-12.86665,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,State Franchise Fee,2024-08,2024-08-01,0.0,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Partnership Professional Fees,2024-08,2024-08-01,-10.709,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Asset Management Fees,2024-08,2024-08-01,-4.01807,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Debt Service,2024-08,2024-08-01,-73.94547,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Other 2,2024-08,2024-08-01,0.0,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Total Below Line,2024-08,2024-08-01,-101.53918999999999,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Renovations,2024-08,2024-08-01,-13.78347,Sunrise on Bethany,2024.0,August,True
Sunrise on Bethany - CRES,Monthly Cash Flow,2024-08,2024-08-01,35.744730000000004,Sunrise on Bethany,2024.0,August,False
Sunrise on Bethany - CRES,Property Asking Rent,2024-09,2024-09-01,203.411,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Loss to lease,2024-09,2024-09-01,-2.7433400000000003,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Gross Scheduled Rent,2024-09,2024-09-01,200.66766,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Vacancy,2024-09,2024-09-01,-12.11424,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Non Revenue Units,2024-09,2024-09-01,-1.76,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Concessions,2024-09,2024-09-01,-4.75,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Delinquency,2024-09,2024-09-01,-4.65843,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Parking Garage Income,2024-09,2024-09-01,0.7024,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Utility Income,2024-09,2024-09-01,12.193350000000002,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Other - Income,2024-09,2024-09-01,12.21968,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Effective Rental Income,2024-09,2024-09-01,202.50042000000005,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Net Eff. Gross Income,2024-09,2024-09-01,202.50042000000005,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,General & Admin.,2024-09,2024-09-01,-5.0652,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Management Fee,2024-09,2024-09-01,-5.56876,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Payroll,2024-09,2024-09-01,-15.629620000000001,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Insurance,2024-09,2024-09-01,-4.66625,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Property Taxes,2024-09,2024-09-01,-4.99423,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Leasing & Marketing,2024-09,2024-09-01,-2.5401,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Professional fees,2024-09,2024-09-01,-0.39154999999999995,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Landscaping,2024-09,2024-09-01,-3.36016,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Security & Life Safety,2024-09,2024-09-01,-2.0538000000000003,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Repairs & Maintenance,2024-09,2024-09-01,-2.1767600000000003,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Unit T/O Refurbishment,2024-09,2024-09-01,-0.9624000000000001,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Utilities,2024-09,2024-09-01,-16.12378,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Trash Removal,2024-09,2024-09-01,-2.61936,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Miscellaneous,2024-09,2024-09-01,0.0,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Other,2024-09,2024-09-01,0.0,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Total Expense,2024-09,2024-09-01,-66.15197000000002,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,EBITDA (NOI),2024-09,2024-09-01,136.34845,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Repl. Reserve Fund,2024-09,2024-09-01,-9.92241,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,State Franchise Fee,2024-09,2024-09-01,0.0,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Partnership Professional Fees,2024-09,2024-09-01,-0.167,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Asset Management Fees,2024-09,2024-09-01,-4.05001,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Debt Service,2024-09,2024-09-01,-71.56013999999999,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Other 2,2024-09,2024-09-01,0.0,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Total Below Line,2024-09,2024-09-01,-85.69955999999999,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Renovations,2024-09,2024-09-01,-8.382209999999999,Sunrise on Bethany,2024.0,September,True
Sunrise on Bethany - CRES,Monthly Cash Flow,2024-09,2024-09-01,50.64889000000002,Sunrise on Bethany,2024.0,September,False
Sunrise on Bethany - CRES,Property Asking Rent,2024-10,2024-10-01,201.149,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Loss to lease,2024-10,2024-10-01,-1.20726,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Gross Scheduled Rent,2024-10,2024-10-01,199.94174,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Vacancy,2024-10,2024-10-01,-15.37161,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Non Revenue Units,2024-10,2024-10-01,-1.76,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Concessions,2024-10,2024-10-01,-3.8916500000000003,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Delinquency,2024-10,2024-10-01,-5.58429,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Parking Garage Income,2024-10,2024-10-01,0.6524800000000001,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Utility Income,2024-10,2024-10-01,14.177250000000003,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Other - Income,2024-10,2024-10-01,7.53076,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Effective Rental Income,2024-10,2024-10-01,195.69468,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Net Eff. Gross Income,2024-10,2024-10-01,195.69468,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,General & Admin.,2024-10,2024-10-01,-2.8519099999999997,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Management Fee,2024-10,2024-10-01,-5.38175,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Payroll,2024-10,2024-10-01,-15.99526,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Insurance,2024-10,2024-10-01,-4.66625,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Property Taxes,2024-10,2024-10-01,-8.54645,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Leasing & Marketing,2024-10,2024-10-01,-3.3633300000000004,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Professional fees,2024-10,2024-10-01,-0.70697,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Landscaping,2024-10,2024-10-01,-4.162,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Security & Life Safety,2024-10,2024-10-01,-1.3692,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Repairs & Maintenance,2024-10,2024-10-01,-3.79334,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Unit T/O Refurbishment,2024-10,2024-10-01,-0.76735,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Utilities,2024-10,2024-10-01,-13.699,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Trash Removal,2024-10,2024-10-01,-2.61936,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Miscellaneous,2024-10,2024-10-01,0.0,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Other,2024-10,2024-10-01,0.0,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Total Expense,2024-10,2024-10-01,-67.92217,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,EBITDA (NOI),2024-10,2024-10-01,127.77251000000001,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Repl. Reserve Fund,2024-10,2024-10-01,-29.59815,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,State Franchise Fee,2024-10,2024-10-01,0.0,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Partnership Professional Fees,2024-10,2024-10-01,-0.167,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Asset Management Fees,2024-10,2024-10-01,-3.91389,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Debt Service,2024-10,2024-10-01,-73.94547,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Other 2,2024-10,2024-10-01,0.0,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Total Below Line,2024-10,2024-10-01,-107.62451,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Renovations,2024-10,2024-10-01,-7.2335,Sunrise on Bethany,2024.0,October,True
Sunrise on Bethany - CRES,Monthly Cash Flow,2024-10,2024-10-01,20.14800000000001,Sunrise on Bethany,2024.0,October,False
Sunrise on Bethany - CRES,Property Asking Rent,2024-11,2024-11-01,201.149,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Loss to lease,2024-11,2024-11-01,-1.25997,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Gross Scheduled Rent,2024-11,2024-11-01,199.88903,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Vacancy,2024-11,2024-11-01,-10.64507,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Non Revenue Units,2024-11,2024-11-01,-1.76,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Concessions,2024-11,2024-11-01,-7.94939,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Delinquency,2024-11,2024-11-01,-1.97303,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Parking Garage Income,2024-11,2024-11-01,0.8974,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Utility Income,2024-11,2024-11-01,15.912429999999999,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Other - Income,2024-11,2024-11-01,5.7169300000000005,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Effective Rental Income,2024-11,2024-11-01,200.0883,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Net Eff. Gross Income,2024-11,2024-11-01,200.0883,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,General & Admin.,2024-11,2024-11-01,-2.9803,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Management Fee,2024-11,2024-11-01,-5.50243,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Payroll,2024-11,2024-11-01,-15.66904,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Insurance,2024-11,2024-11-01,-4.66625,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Property Taxes,2024-11,2024-11-01,-4.99423,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Leasing & Marketing,2024-11,2024-11-01,-1.4336200000000001,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Professional fees,2024-11,2024-11-01,-0.34037,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Landscaping,2024-11,2024-11-01,-2.901,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Security & Life Safety,2024-11,2024-11-01,-0.7335,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Repairs & Maintenance,2024-11,2024-11-01,-1.81824,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Unit T/O Refurbishment,2024-11,2024-11-01,-1.236,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Utilities,2024-11,2024-11-01,-10.695630000000001,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Trash Removal,2024-11,2024-11-01,-2.73872,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Miscellaneous,2024-11,2024-11-01,0.0,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Other,2024-11,2024-11-01,0.0,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Total Expense,2024-11,2024-11-01,-55.70933,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,EBITDA (NOI),2024-11,2024-11-01,144.37897,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Repl. Reserve Fund,2024-11,2024-11-01,-16.90037,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,State Franchise Fee,2024-11,2024-11-01,0.0,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Partnership Professional Fees,2024-11,2024-11-01,-0.167,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Asset Management Fees,2024-11,2024-11-01,-4.00177,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Debt Service,2024-11,2024-11-01,-71.56013,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Other 2,2024-11,2024-11-01,0.0,Sunrise on Bethany,2024.0,November,False
Sunrise on Bethany - CRES,Total Below Line,2024-11,2024-11-01,-92.62927,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Renovations,2024-11,2024-11-01,-1.6258,Sunrise on Bethany,2024.0,November,True
Sunrise on Bethany - CRES,Monthly Cash Flow,2024-11,2024-11-01,51.749700000000004,Sunrise on Bethany,2024.0,November,False
Sunrise in Chandler - CRES,Property Asking Rent,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Loss to lease,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Gross Scheduled Rent,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Vacancy,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Non Revenue Units,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Concessions,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Delinquency,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Parking Garage Income,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Utility Income,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Other - Income,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Effective Rental Income,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Net Eff. Gross Income,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,General & Admin.,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Management Fee,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Payroll,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Insurance,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Property Taxes,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Leasing & Marketing,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Professional fees,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Landscaping,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Security & Life Safety,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Repairs & Maintenance,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Unit T/O Refurbishment,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Utilities,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Trash Removal,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Miscellaneous,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Other,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Total Expense,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,EBITDA (NOI),2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Repl. Reserve Fund,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,State Franchise Fee,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Partnership Professional Fees,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Asset Management Fees,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Debt Service,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Other 2,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Total Below Line,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Renovations,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Monthly Cash Flow,2023-12,2023-12-01,0.0,Sunrise in Chandler,2023.0,December,False
Sunrise in Chandler - CRES,Property Asking Rent,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Loss to lease,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Gross Scheduled Rent,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Vacancy,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Non Revenue Units,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Concessions,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Delinquency,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Parking Garage Income,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Utility Income,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Other - Income,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Effective Rental Income,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Net Eff. Gross Income,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,General & Admin.,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Management Fee,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Payroll,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Insurance,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Property Taxes,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Leasing & Marketing,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Professional fees,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Landscaping,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Security & Life Safety,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Repairs & Maintenance,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Unit T/O Refurbishment,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Utilities,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Trash Removal,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Miscellaneous,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Other,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Total Expense,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,EBITDA (NOI),2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,Repl. Reserve Fund,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
Sunrise in Chandler - CRES,State Franchise Fee,2024-01,2024-01-01,0.0,Sunrise in Chandler,2024.0,January,False
